"","Spend","Treatment"
"3932",0,"A"
"3933",0,"A"
"3934",0,"A"
"3935",0,"A"
"3936",0,"A"
"3937",0,"A"
"3938",0,"A"
"3939",0,"A"
"3940",0,"A"
"3941",0,"A"
"3942",0,"A"
"3943",0,"A"
"3944",0,"A"
"3945",0,"A"
"3946",0,"A"
"3947",0,"A"
"3948",0,"A"
"3949",0,"A"
"3950",0,"A"
"3951",0,"A"
"3952",0,"A"
"3953",0,"A"
"3954",0,"A"
"3955",0,"A"
"3956",0,"A"
"3957",0,"A"
"3958",0,"A"
"3959",0,"A"
"3960",0,"A"
"3961",0,"A"
"3962",0,"A"
"3963",0,"A"
"3964",0,"A"
"3965",0,"A"
"3966",0,"A"
"3967",0,"A"
"3968",0,"A"
"3969",0,"A"
"3970",0,"A"
"3971",0,"A"
"3972",0,"A"
"3973",0,"A"
"3974",0,"A"
"3975",0,"A"
"3976",0,"A"
"3977",0,"A"
"3978",0,"A"
"3979",0,"A"
"3980",0,"A"
"3981",0,"A"
"3982",0,"A"
"3983",0,"A"
"3984",0,"A"
"3985",0,"A"
"3986",0,"A"
"3987",0,"A"
"3988",0,"A"
"3989",0,"A"
"3990",0,"A"
"3991",0,"A"
"3992",0,"A"
"3993",0,"A"
"3994",0,"A"
"3995",0,"A"
"3996",0,"A"
"3997",0,"A"
"3998",0,"A"
"3999",0,"A"
"4000",0,"A"
"4001",0,"A"
"4002",0,"A"
"4003",0,"A"
"4004",0,"A"
"4005",0,"A"
"4006",0,"A"
"4007",0,"A"
"4008",0,"A"
"4009",0,"A"
"4010",0,"A"
"4011",0,"A"
"4012",0,"A"
"4013",0,"A"
"4014",0,"A"
"4015",0,"A"
"4016",0,"A"
"4017",0,"A"
"4018",0,"A"
"4019",0,"A"
"4020",0,"A"
"4021",0,"A"
"4022",0,"A"
"4023",0,"A"
"4024",0,"A"
"4025",0,"A"
"4026",0,"A"
"4027",0,"A"
"4028",0,"A"
"4029",0,"A"
"4030",0,"A"
"4031",0,"A"
"4032",0,"A"
"4033",0,"A"
"4034",0,"A"
"4035",0,"A"
"4036",0,"A"
"4037",0,"A"
"4038",0,"A"
"4039",0,"A"
"4040",0,"A"
"4041",0,"A"
"4042",0,"A"
"4043",0,"A"
"4044",0,"A"
"4045",0,"A"
"4046",0,"A"
"4047",0,"A"
"4048",0,"A"
"4049",0,"A"
"4050",0,"A"
"4051",0,"A"
"4052",0,"A"
"4053",0,"A"
"4054",0,"A"
"4055",0,"A"
"4056",0,"A"
"4057",0,"A"
"4058",0,"A"
"4059",0,"A"
"4060",0,"A"
"4061",0,"A"
"4062",0,"A"
"4063",0,"A"
"4064",0,"A"
"4065",0,"A"
"4066",0,"A"
"4067",0,"A"
"4068",0,"A"
"4069",0,"A"
"4070",0,"A"
"4071",0,"A"
"4072",0,"A"
"4073",0,"A"
"4074",0,"A"
"4075",0,"A"
"4076",0,"A"
"4077",0,"A"
"4078",0,"A"
"4079",0,"A"
"4080",0,"A"
"4081",0,"A"
"4082",0,"A"
"4083",0,"A"
"4084",0,"A"
"4085",0,"A"
"4086",0,"A"
"4087",0,"A"
"4088",0,"A"
"4089",0,"A"
"4090",0,"A"
"4091",0,"A"
"4092",0,"A"
"4093",0,"A"
"4094",0,"A"
"4095",0,"A"
"4096",0,"A"
"4097",0,"A"
"4098",0,"A"
"4099",0,"A"
"4100",0,"A"
"4101",0,"A"
"4102",0,"A"
"4103",0,"A"
"4104",0,"A"
"4105",0,"A"
"4106",0,"A"
"4107",0,"A"
"4108",0,"A"
"4109",0,"A"
"4110",0,"A"
"4111",0,"A"
"4112",0,"A"
"4113",0,"A"
"4114",0,"A"
"4115",0,"A"
"4116",0,"A"
"4117",0,"A"
"4118",0,"A"
"4119",0,"A"
"4120",0,"A"
"4121",0,"A"
"4122",0,"A"
"4123",0,"A"
"4124",0,"A"
"4125",0,"A"
"4126",0,"A"
"4127",0,"A"
"4128",0,"A"
"4129",0,"A"
"4130",0,"A"
"4131",0,"A"
"4132",0,"A"
"4133",0,"A"
"4134",0,"A"
"4135",0,"A"
"4136",0,"A"
"4137",0,"A"
"4138",0,"A"
"4139",0,"A"
"4140",0,"A"
"4141",0,"A"
"4142",0,"A"
"4143",0,"A"
"4144",0,"A"
"4145",0,"A"
"4146",0,"A"
"4147",0,"A"
"4148",0,"A"
"4149",0,"A"
"4150",0,"A"
"4151",0,"A"
"4152",0,"A"
"4153",0,"A"
"4154",0,"A"
"4155",0,"A"
"4156",0,"A"
"4157",0,"A"
"4158",0,"A"
"4159",0,"A"
"4160",0,"A"
"4161",0,"A"
"4162",0,"A"
"4163",0,"A"
"4164",0,"A"
"4165",0,"A"
"4166",0,"A"
"4167",0,"A"
"4168",0,"A"
"4169",0,"A"
"4170",0,"A"
"4171",0,"A"
"4172",0,"A"
"4173",0,"A"
"4174",0,"A"
"4175",0,"A"
"4176",0,"A"
"4177",0,"A"
"4178",0,"A"
"4179",0,"A"
"4180",0,"A"
"4181",0,"A"
"4182",0,"A"
"4183",0,"A"
"4184",0,"A"
"4185",0,"A"
"4186",0,"A"
"4187",0,"A"
"4188",0,"A"
"4189",0,"A"
"4190",0,"A"
"4191",0,"A"
"4192",0,"A"
"4193",0,"A"
"4194",0,"A"
"4195",0,"A"
"4196",0,"A"
"4197",0,"A"
"4198",0,"A"
"4199",0,"A"
"4200",0,"A"
"4201",0,"A"
"4202",0,"A"
"4203",0,"A"
"4204",0,"A"
"4205",0,"A"
"4206",0,"A"
"4207",0,"A"
"4208",0,"A"
"4209",0,"A"
"4210",0,"A"
"4211",0,"A"
"4212",0,"A"
"4213",0,"A"
"4214",0,"A"
"4215",0,"A"
"4216",0,"A"
"4217",0,"A"
"4218",0,"A"
"4219",0,"A"
"4220",0,"A"
"4221",0,"A"
"4222",0,"A"
"4223",0,"A"
"4224",0,"A"
"4225",0,"A"
"4226",0,"A"
"4227",0,"A"
"4228",0,"A"
"4229",0,"A"
"4230",0,"A"
"4231",0,"A"
"4232",0,"A"
"4233",0,"A"
"4234",0,"A"
"4235",0,"A"
"4236",0,"A"
"4237",0,"A"
"4238",0,"A"
"4239",0,"A"
"4240",0,"A"
"4241",0,"A"
"4242",0,"A"
"4243",0,"A"
"4244",0,"A"
"4245",0,"A"
"4246",0,"A"
"4247",0,"A"
"4248",0,"A"
"4249",0,"A"
"4250",0,"A"
"4251",0,"A"
"4252",0,"A"
"4253",0,"A"
"4254",0,"A"
"4255",0,"A"
"4256",0,"A"
"4257",0,"A"
"4258",0,"A"
"4259",0,"A"
"4260",0,"A"
"4261",0,"A"
"4262",0,"A"
"4263",0,"A"
"4264",0,"A"
"4265",0,"A"
"4266",0,"A"
"4267",0,"A"
"4268",0,"A"
"4269",0,"A"
"4270",0,"A"
"4271",0,"A"
"4272",0,"A"
"4273",0,"A"
"4274",0,"A"
"4275",0,"A"
"4276",0,"A"
"4277",0,"A"
"4278",0,"A"
"4279",0,"A"
"4280",0,"A"
"4281",0,"A"
"4282",0,"A"
"4283",0,"A"
"4284",0,"A"
"4285",0,"A"
"4286",0,"A"
"4287",0,"A"
"4288",0,"A"
"4289",0,"A"
"4290",0,"A"
"4291",0,"A"
"4292",0,"A"
"4293",0,"A"
"4294",0,"A"
"4295",0,"A"
"4296",0,"A"
"4297",0,"A"
"4298",0,"A"
"4299",0,"A"
"4300",0,"A"
"4301",0,"A"
"4302",0,"A"
"4303",0,"A"
"4304",0,"A"
"4305",0,"A"
"4306",0,"A"
"4307",0,"A"
"4308",0,"A"
"4309",0,"A"
"4310",0,"A"
"4311",0,"A"
"4312",0,"A"
"4313",0,"A"
"4314",0,"A"
"4315",0,"A"
"4316",0,"A"
"4317",0,"A"
"4318",0,"A"
"4319",0,"A"
"4320",0,"A"
"4321",0,"A"
"4322",0,"A"
"4323",0,"A"
"4324",0,"A"
"4325",0,"A"
"4326",0,"A"
"4327",0,"A"
"4328",0,"A"
"4329",0,"A"
"4330",0,"A"
"4331",0,"A"
"4332",0,"A"
"4333",0,"A"
"4334",0,"A"
"4335",0,"A"
"4336",0,"A"
"4337",0,"A"
"4338",0,"A"
"4339",0,"A"
"4340",0,"A"
"4341",0,"A"
"4342",0,"A"
"4343",0,"A"
"4344",0,"A"
"4345",0,"A"
"4346",0,"A"
"4347",0,"A"
"4348",0,"A"
"4349",0,"A"
"4350",0,"A"
"4351",0,"A"
"4352",0,"A"
"4353",0,"A"
"4354",0,"A"
"4355",0,"A"
"4356",0,"A"
"4357",0,"A"
"4358",0,"A"
"4359",0,"A"
"4360",0,"A"
"4361",0,"A"
"4362",0,"A"
"4363",0,"A"
"4364",0,"A"
"4365",0,"A"
"4366",0,"A"
"4367",0,"A"
"4368",0,"A"
"4369",0,"A"
"4370",0,"A"
"4371",0,"A"
"4372",0,"A"
"4373",0,"A"
"4374",0,"A"
"4375",0,"A"
"4376",0,"A"
"4377",0,"A"
"4378",0,"A"
"4379",0,"A"
"4380",0,"A"
"4381",0,"A"
"4382",0,"A"
"4383",0,"A"
"4384",0,"A"
"4385",0,"A"
"4386",0,"A"
"4387",0,"A"
"4388",0,"A"
"4389",0,"A"
"4390",0,"A"
"4391",0,"A"
"4392",0,"A"
"4393",0,"A"
"4394",0,"A"
"4395",0,"A"
"4396",0,"A"
"4397",0,"A"
"4398",0,"A"
"4399",0,"A"
"4400",0,"A"
"4401",0,"A"
"4402",0,"A"
"4403",0,"A"
"4404",0,"A"
"4405",0,"A"
"4406",0,"A"
"4407",0,"A"
"4408",0,"A"
"4409",0,"A"
"4410",0,"A"
"4411",0,"A"
"4412",0,"A"
"4413",0,"A"
"4414",0,"A"
"4415",0,"A"
"4416",0,"A"
"4417",0,"A"
"4418",0,"A"
"4419",0,"A"
"4420",0,"A"
"4421",0,"A"
"4422",0,"A"
"4423",0,"A"
"4424",0,"A"
"4425",0,"A"
"4426",0,"A"
"4427",0,"A"
"4428",0,"A"
"4429",0,"A"
"4430",0,"A"
"4431",0,"A"
"4432",0,"A"
"4433",0,"A"
"4434",0,"A"
"4435",0,"A"
"4436",0,"A"
"4437",0,"A"
"4438",0,"A"
"4439",0,"A"
"4440",0,"A"
"4441",0,"A"
"4442",0,"A"
"4443",0,"A"
"4444",0,"A"
"4445",0,"A"
"4446",0,"A"
"4447",0,"A"
"4448",0,"A"
"4449",0,"A"
"4450",0,"A"
"4451",0,"A"
"4452",0,"A"
"4453",0,"A"
"4454",0,"A"
"4455",0,"A"
"4456",0,"A"
"4457",0,"A"
"4458",0,"A"
"4459",0,"A"
"4460",0,"A"
"4461",0,"A"
"4462",0,"A"
"4463",0,"A"
"4464",0,"A"
"4465",0,"A"
"4466",0,"A"
"4467",0,"A"
"4468",0,"A"
"4469",0,"A"
"4470",0,"A"
"4471",0,"A"
"4472",0,"A"
"4473",0,"A"
"4474",0,"A"
"4475",0,"A"
"4476",0,"A"
"4477",0,"A"
"4478",0,"A"
"4479",0,"A"
"4480",0,"A"
"4481",0,"A"
"4482",0,"A"
"4483",0,"A"
"4484",0,"A"
"4485",0,"A"
"4486",0,"A"
"4487",0,"A"
"4488",0,"A"
"4489",0,"A"
"4490",0,"A"
"4491",0,"A"
"4492",0,"A"
"4493",0,"A"
"4494",0,"A"
"4495",0,"A"
"4496",0,"A"
"4497",0,"A"
"4498",0,"A"
"4499",0,"A"
"4500",0,"A"
"4501",0,"A"
"4502",0,"A"
"4503",0,"A"
"4504",0,"A"
"4505",0,"A"
"4506",0,"A"
"4507",0,"A"
"4508",0,"A"
"4509",0,"A"
"4510",0,"A"
"4511",0,"A"
"4512",0,"A"
"4513",0,"A"
"4514",0,"A"
"4515",0,"A"
"4516",0,"A"
"4517",0,"A"
"4518",0,"A"
"4519",0,"A"
"4520",0,"A"
"4521",0,"A"
"4522",0,"A"
"4523",0,"A"
"4524",0,"A"
"4525",0,"A"
"4526",0,"A"
"4527",0,"A"
"4528",0,"A"
"4529",0,"A"
"4530",0,"A"
"4531",0,"A"
"4532",0,"A"
"4533",0,"A"
"4534",0,"A"
"4535",0,"A"
"4536",0,"A"
"4537",0,"A"
"4538",0,"A"
"4539",0,"A"
"4540",0,"A"
"4541",0,"A"
"4542",0,"A"
"4543",0,"A"
"4544",0,"A"
"4545",0,"A"
"4546",0,"A"
"4547",0,"A"
"4548",0,"A"
"4549",0,"A"
"4550",0,"A"
"4551",0,"A"
"4552",0,"A"
"4553",0,"A"
"4554",0,"A"
"4555",0,"A"
"4556",0,"A"
"4557",0,"A"
"4558",0,"A"
"4559",0,"A"
"4560",0,"A"
"4561",0,"A"
"4562",0,"A"
"4563",0,"A"
"4564",0,"A"
"4565",0,"A"
"4566",0,"A"
"4567",0,"A"
"4568",0,"A"
"4569",0,"A"
"4570",0,"A"
"4571",0,"A"
"4572",0,"A"
"4573",0,"A"
"4574",0,"A"
"4575",0,"A"
"4576",0,"A"
"4577",0,"A"
"4578",0,"A"
"4579",0,"A"
"4580",0,"A"
"4581",0,"A"
"4582",0,"A"
"4583",0,"A"
"4584",0,"A"
"4585",0,"A"
"4586",0,"A"
"4587",0,"A"
"4588",0,"A"
"4589",0,"A"
"4590",0,"A"
"4591",0,"A"
"4592",0,"A"
"4593",0,"A"
"4594",0,"A"
"4595",0,"A"
"4596",0,"A"
"4597",0,"A"
"4598",0,"A"
"4599",0,"A"
"4600",0,"A"
"4601",0,"A"
"4602",0,"A"
"4603",0,"A"
"4604",0,"A"
"4605",0,"A"
"4606",0,"A"
"4607",0,"A"
"4608",0,"A"
"4609",0,"A"
"4610",0,"A"
"4611",0,"A"
"4612",0,"A"
"4613",0,"A"
"4614",0,"A"
"4615",0,"A"
"4616",0,"A"
"4617",0,"A"
"4618",0,"A"
"4619",0,"A"
"4620",0,"A"
"4621",0,"A"
"4622",0,"A"
"4623",0,"A"
"4624",0,"A"
"4625",0,"A"
"4626",0,"A"
"4627",0,"A"
"4628",0,"A"
"4629",0,"A"
"4630",0,"A"
"4631",0,"A"
"4632",0,"A"
"4633",0,"A"
"4634",0,"A"
"4635",0,"A"
"4636",0,"A"
"4637",0,"A"
"4638",0,"A"
"4639",0,"A"
"4640",0,"A"
"4641",0,"A"
"4642",0,"A"
"4643",0,"A"
"4644",0,"A"
"4645",0,"A"
"4646",0,"A"
"4647",0,"A"
"4648",0,"A"
"4649",0,"A"
"4650",0,"A"
"4651",0,"A"
"4652",0,"A"
"4653",0,"A"
"4654",0,"A"
"4655",0,"A"
"4656",0,"A"
"4657",0,"A"
"4658",0,"A"
"4659",0,"A"
"4660",0,"A"
"4661",0,"A"
"4662",0,"A"
"4663",0,"A"
"4664",0,"A"
"4665",0,"A"
"4666",0,"A"
"4667",0,"A"
"4668",0,"A"
"4669",0,"A"
"4670",0,"A"
"4671",0,"A"
"4672",0,"A"
"4673",0,"A"
"4674",0,"A"
"4675",0,"A"
"4676",0,"A"
"4677",0,"A"
"4678",0,"A"
"4679",0,"A"
"4680",0,"A"
"4681",0,"A"
"4682",0,"A"
"4683",0,"A"
"4684",0,"A"
"4685",0,"A"
"4686",0,"A"
"4687",0,"A"
"4688",0,"A"
"4689",0,"A"
"4690",0,"A"
"4691",0,"A"
"4692",0,"A"
"4693",0,"A"
"4694",0,"A"
"4695",0,"A"
"4696",0,"A"
"4697",0,"A"
"4698",0,"A"
"4699",0,"A"
"4700",0,"A"
"4701",0,"A"
"4702",0,"A"
"4703",0,"A"
"4704",0,"A"
"4705",0,"A"
"4706",0,"A"
"4707",0,"A"
"4708",0,"A"
"4709",0,"A"
"4710",0,"A"
"4711",0,"A"
"4712",0,"A"
"4713",0,"A"
"4714",0,"A"
"4715",0,"A"
"4716",0,"A"
"4717",0,"A"
"4718",0,"A"
"4719",0,"A"
"4720",0,"A"
"4721",0,"A"
"4722",0,"A"
"4723",0,"A"
"4724",0,"A"
"4725",0,"A"
"4726",0,"A"
"4727",0,"A"
"4728",0,"A"
"4729",0,"A"
"4730",0,"A"
"4731",0,"A"
"4732",0,"A"
"4733",0,"A"
"4734",0,"A"
"4735",0,"A"
"4736",0,"A"
"4737",0,"A"
"4738",0,"A"
"4739",0,"A"
"4740",0,"A"
"4741",0,"A"
"4742",0,"A"
"4743",0,"A"
"4744",0,"A"
"4745",0,"A"
"4746",0,"A"
"4747",0,"A"
"4748",0,"A"
"4749",0,"A"
"4750",0,"A"
"4751",0,"A"
"4752",0,"A"
"4753",0,"A"
"4754",0,"A"
"4755",0,"A"
"4756",0,"A"
"4757",0,"A"
"4758",0,"A"
"4759",0,"A"
"4760",0,"A"
"4761",0,"A"
"4762",0,"A"
"4763",0,"A"
"4764",0,"A"
"4765",0,"A"
"4766",0,"A"
"4767",0,"A"
"4768",0,"A"
"4769",0,"A"
"4770",0,"A"
"4771",0,"A"
"4772",0,"A"
"4773",0,"A"
"4774",0,"A"
"4775",0,"A"
"4776",0,"A"
"4777",0,"A"
"4778",0,"A"
"4779",0,"A"
"4780",0,"A"
"4781",0,"A"
"4782",0,"A"
"4783",0,"A"
"4784",0,"A"
"4785",0,"A"
"4786",0,"A"
"4787",0,"A"
"4788",0,"A"
"4789",0,"A"
"4790",0,"A"
"4791",0,"A"
"4792",0,"A"
"4793",0,"A"
"4794",0,"A"
"4795",0,"A"
"4796",0,"A"
"4797",0,"A"
"4798",0,"A"
"4799",0,"A"
"4800",0,"A"
"4801",0,"A"
"4802",0,"A"
"4803",0,"A"
"4804",0,"A"
"4805",0,"A"
"4806",0,"A"
"4807",0,"A"
"4808",0,"A"
"4809",0,"A"
"4810",0,"A"
"4811",0,"A"
"4812",0,"A"
"4813",0,"A"
"4814",0,"A"
"4815",0,"A"
"4816",0,"A"
"4817",0,"A"
"4818",0,"A"
"4819",0,"A"
"4820",0,"A"
"4821",0,"A"
"4822",0,"A"
"4823",0,"A"
"4824",0,"A"
"4825",0,"A"
"4826",0,"A"
"4827",0,"A"
"4828",0,"A"
"4829",0,"A"
"4830",0,"A"
"4831",0,"A"
"4832",0,"A"
"4833",0,"A"
"4834",0,"A"
"4835",0,"A"
"4836",0,"A"
"4837",0,"A"
"4838",0,"A"
"4839",0,"A"
"4840",0,"A"
"4841",0,"A"
"4842",0,"A"
"4843",0,"A"
"4844",0,"A"
"4845",0,"A"
"4846",0,"A"
"4847",0,"A"
"4848",0,"A"
"4849",0,"A"
"4850",0,"A"
"4851",0,"A"
"4852",0,"A"
"4853",0,"A"
"4854",0,"A"
"4855",0,"A"
"4856",0,"A"
"4857",0,"A"
"4858",0,"A"
"4859",0,"A"
"4860",0,"A"
"4861",0,"A"
"4862",0,"A"
"4863",0,"A"
"4864",0,"A"
"4865",0,"A"
"4866",0,"A"
"4867",0,"A"
"4868",0,"A"
"4869",0,"A"
"4870",0,"A"
"4871",0,"A"
"4872",0,"A"
"4873",0,"A"
"4874",0,"A"
"4875",0,"A"
"4876",0,"A"
"4877",0,"A"
"4878",0,"A"
"4879",0,"A"
"4880",0,"A"
"4881",0,"A"
"4882",0,"A"
"4883",0,"A"
"4884",0,"A"
"4885",0,"A"
"4886",0,"A"
"4887",0,"A"
"4888",0,"A"
"4889",0,"A"
"4890",0,"A"
"4891",0,"A"
"4892",0,"A"
"4893",0,"A"
"4894",0,"A"
"4895",0,"A"
"4896",0,"A"
"4897",0,"A"
"4898",0,"A"
"4899",0,"A"
"4900",0,"A"
"4901",0,"A"
"4902",0,"A"
"4903",0,"A"
"4904",0,"A"
"4905",0,"A"
"4906",0,"A"
"4907",0,"A"
"4908",0,"A"
"4909",0,"A"
"4910",0,"A"
"4911",0,"A"
"4912",0,"A"
"4913",0,"A"
"4914",0,"A"
"4915",0,"A"
"4916",0,"A"
"4917",0,"A"
"4918",0,"A"
"4919",0,"A"
"4920",0,"A"
"4921",0,"A"
"4922",0,"A"
"4923",0,"A"
"4924",0,"A"
"4925",0,"A"
"4926",0,"A"
"4927",0,"A"
"4928",0,"A"
"4929",0,"A"
"4930",0,"A"
"4931",0,"A"
"4932",0,"A"
"4933",0,"A"
"4934",0,"A"
"4935",0,"A"
"4936",0,"A"
"4937",0,"A"
"4938",0,"A"
"4939",0,"A"
"4940",0,"A"
"4941",0,"A"
"4942",0,"A"
"4943",0,"A"
"4944",0,"A"
"4945",0,"A"
"4946",0,"A"
"4947",0,"A"
"4948",0,"A"
"4949",0,"A"
"4950",0,"A"
"4951",0,"A"
"4952",0,"A"
"4953",0,"A"
"4954",0,"A"
"4955",0,"A"
"4956",0,"A"
"4957",0,"A"
"4958",0,"A"
"4959",0,"A"
"4960",0,"A"
"4961",0,"A"
"4962",0,"A"
"4963",0,"A"
"4964",0,"A"
"4965",0,"A"
"4966",0,"A"
"4967",0,"A"
"4968",0,"A"
"4969",0,"A"
"4970",0,"A"
"4971",0,"A"
"4972",0,"A"
"4973",0,"A"
"4974",0,"A"
"4975",0,"A"
"4976",0,"A"
"4977",0,"A"
"4978",0,"A"
"4979",0,"A"
"4980",0,"A"
"4981",0,"A"
"4982",0,"A"
"4983",0,"A"
"4984",0,"A"
"4985",0,"A"
"4986",0,"A"
"4987",0,"A"
"4988",0,"A"
"4989",0,"A"
"4990",0,"A"
"4991",0,"A"
"4992",0,"A"
"4993",0,"A"
"4994",0,"A"
"4995",0,"A"
"4996",0,"A"
"4997",0,"A"
"4998",0,"A"
"4999",0,"A"
"5000",0,"A"
"5001",0,"A"
"5002",0,"A"
"5003",0,"A"
"5004",0,"A"
"5005",0,"A"
"5006",0,"A"
"5007",0,"A"
"5008",0,"A"
"5009",0,"A"
"5010",0,"A"
"5011",0,"A"
"5012",0,"A"
"5013",0,"A"
"5014",0,"A"
"5015",0,"A"
"5016",0,"A"
"5017",0,"A"
"5018",0,"A"
"5019",0,"A"
"5020",0,"A"
"5021",0,"A"
"5022",0,"A"
"5023",0,"A"
"5024",0,"A"
"5025",0,"A"
"5026",0,"A"
"5027",0,"A"
"5028",0,"A"
"5029",0,"A"
"5030",0,"A"
"5031",0,"A"
"5032",0,"A"
"5033",0,"A"
"5034",0,"A"
"5035",0,"A"
"5036",0,"A"
"5037",0,"A"
"5038",0,"A"
"5039",0,"A"
"5040",0,"A"
"5041",0,"A"
"5042",0,"A"
"5043",0,"A"
"5044",0,"A"
"5045",0,"A"
"5046",0,"A"
"5047",0,"A"
"5048",0,"A"
"5049",0,"A"
"5050",0,"A"
"5051",0,"A"
"5052",0,"A"
"5053",0,"A"
"5054",0,"A"
"5055",0,"A"
"5056",0,"A"
"5057",0,"A"
"5058",0,"A"
"5059",0,"A"
"5060",0,"A"
"5061",0,"A"
"5062",0,"A"
"5063",0,"A"
"5064",0,"A"
"5065",0,"A"
"5066",0,"A"
"5067",0,"A"
"5068",0,"A"
"5069",0,"A"
"5070",0,"A"
"5071",0,"A"
"5072",0,"A"
"5073",0,"A"
"5074",0,"A"
"5075",0,"A"
"5076",0,"A"
"5077",0,"A"
"5078",0,"A"
"5079",0,"A"
"5080",0,"A"
"5081",0,"A"
"5082",0,"A"
"5083",0,"A"
"5084",0,"A"
"5085",0,"A"
"5086",0,"A"
"5087",0,"A"
"5088",0,"A"
"5089",0,"A"
"5090",0,"A"
"5091",0,"A"
"5092",0,"A"
"5093",0,"A"
"5094",0,"A"
"5095",0,"A"
"5096",0,"A"
"5097",0,"A"
"5098",0,"A"
"5099",0,"A"
"5100",0,"A"
"5101",0,"A"
"5102",0,"A"
"5103",0,"A"
"5104",0,"A"
"5105",0,"A"
"5106",0,"A"
"5107",0,"A"
"5108",0,"A"
"5109",0,"A"
"5110",0,"A"
"5111",0,"A"
"5112",0,"A"
"5113",0,"A"
"5114",0,"A"
"5115",0,"A"
"5116",0,"A"
"5117",0,"A"
"5118",0,"A"
"5119",0,"A"
"5120",0,"A"
"5121",0,"A"
"5122",0,"A"
"5123",0,"A"
"5124",0,"A"
"5125",0,"A"
"5126",0,"A"
"5127",0,"A"
"5128",0,"A"
"5129",0,"A"
"5130",0,"A"
"5131",0,"A"
"5132",0,"A"
"5133",0,"A"
"5134",0,"A"
"5135",0,"A"
"5136",0,"A"
"5137",0,"A"
"5138",0,"A"
"5139",0,"A"
"5140",0,"A"
"5141",0,"A"
"5142",0,"A"
"5143",0,"A"
"5144",0,"A"
"5145",0,"A"
"5146",0,"A"
"5147",0,"A"
"5148",0,"A"
"5149",0,"A"
"5150",0,"A"
"5151",0,"A"
"5152",0,"A"
"5153",0,"A"
"5154",0,"A"
"5155",0,"A"
"5156",0,"A"
"5157",0,"A"
"5158",0,"A"
"5159",0,"A"
"5160",0,"A"
"5161",0,"A"
"5162",0,"A"
"5163",0,"A"
"5164",0,"A"
"5165",0,"A"
"5166",0,"A"
"5167",0,"A"
"5168",0,"A"
"5169",0,"A"
"5170",0,"A"
"5171",0,"A"
"5172",0,"A"
"5173",0,"A"
"5174",0,"A"
"5175",0,"A"
"5176",0,"A"
"5177",0,"A"
"5178",0,"A"
"5179",0,"A"
"5180",0,"A"
"5181",0,"A"
"5182",0,"A"
"5183",0,"A"
"5184",0,"A"
"5185",0,"A"
"5186",0,"A"
"5187",0,"A"
"5188",0,"A"
"5189",0,"A"
"5190",0,"A"
"5191",0,"A"
"5192",0,"A"
"5193",0,"A"
"5194",0,"A"
"5195",0,"A"
"5196",0,"A"
"5197",0,"A"
"5198",0,"A"
"5199",0,"A"
"5200",0,"A"
"5201",0,"A"
"5202",0,"A"
"5203",0,"A"
"5204",0,"A"
"5205",0,"A"
"5206",0,"A"
"5207",0,"A"
"5208",0,"A"
"5209",0,"A"
"5210",0,"A"
"5211",0,"A"
"5212",0,"A"
"5213",0,"A"
"5214",0,"A"
"5215",0,"A"
"5216",0,"A"
"5217",0,"A"
"5218",0,"A"
"5219",0,"A"
"5220",0,"A"
"5221",0,"A"
"5222",0,"A"
"5223",0,"A"
"5224",0,"A"
"5225",0,"A"
"5226",0,"A"
"5227",0,"A"
"5228",0,"A"
"5229",0,"A"
"5230",0,"A"
"5231",0,"A"
"5232",0,"A"
"5233",0,"A"
"5234",0,"A"
"5235",0,"A"
"5236",0,"A"
"5237",0,"A"
"5238",0,"A"
"5239",0,"A"
"5240",0,"A"
"5241",0,"A"
"5242",0,"A"
"5243",0,"A"
"5244",0,"A"
"5245",0,"A"
"5246",0,"A"
"5247",0,"A"
"5248",0,"A"
"5249",0,"A"
"5250",0,"A"
"5251",0,"A"
"5252",0,"A"
"5253",0,"A"
"5254",0,"A"
"5255",0,"A"
"5256",0,"A"
"5257",0,"A"
"5258",0,"A"
"5259",0,"A"
"5260",0,"A"
"5261",0,"A"
"5262",0,"A"
"5263",0,"A"
"5264",0,"A"
"5265",0,"A"
"5266",0,"A"
"5267",0,"A"
"5268",0,"A"
"5269",0,"A"
"5270",0,"A"
"5271",0,"A"
"5272",0,"A"
"5273",0,"A"
"5274",0,"A"
"5275",0,"A"
"5276",0,"A"
"5277",0,"A"
"5278",0,"A"
"5279",0,"A"
"5280",0,"A"
"5281",0,"A"
"5282",0,"A"
"5283",0,"A"
"5284",0,"A"
"5285",0,"A"
"5286",0,"A"
"5287",0,"A"
"5288",0,"A"
"5289",0,"A"
"5290",0,"A"
"5291",0,"A"
"5292",0,"A"
"5293",0,"A"
"5294",0,"A"
"5295",0,"A"
"5296",0,"A"
"5297",0,"A"
"5298",0,"A"
"5299",0,"A"
"5300",0,"A"
"5301",0,"A"
"5302",0,"A"
"5303",0,"A"
"5304",0,"A"
"5305",0,"A"
"5306",0,"A"
"5307",0,"A"
"5308",0,"A"
"5309",0,"A"
"5310",0,"A"
"5311",0,"A"
"5312",0,"A"
"5313",0,"A"
"5314",0,"A"
"5315",0,"A"
"5316",0,"A"
"5317",0,"A"
"5318",0,"A"
"5319",0,"A"
"5320",0,"A"
"5321",0,"A"
"5322",0,"A"
"5323",0,"A"
"5324",0,"A"
"5325",0,"A"
"5326",0,"A"
"5327",0,"A"
"5328",0,"A"
"5329",0,"A"
